issue_id,title,contents,authorLogin,authorAssociation,createdAt,closedAt,closed,comments_count,milestone,participants_count,Label_category-api,Label_category-docs,Label_category-release,Label_category-tests,Label_component-assert,Label_component-cli,Label_component-core,Label_component-diff,Label_component-dump,Label_component-reporter,Label_good for new contributors,Label_help wanted,Label_meta,Label_meta-ready,Label_status-declined,Label_status-stalled,Label_type-enhancement,Label_type-problem,Label_type-support
1166,Internal calls to pushFailure (e.g. timeout) result in noisy expected/actual diff reports,"my runtime:

QUnit version: 2.3.0 ... 2.3.2
What environment are you running QUnit in?: Browsers (Chrome, FF, IE, Edge, phantomjs,...)
How are you running QUnit?: HTML page (either manually or via Selenium or other runners...)

What are you trying to do?
Run a test that might time out.
QUnit.test(""any test"", function(assert) {
    assert.async(); // don't call the async done handler -> timeout
    assert.ok(true, ""should..."");
});
What did you expect to happen?
QUnit HTML reporter just reports ""Test timed out""
What actually happened?
QUnit HTML reporter additionally reports  ""expected"", ""source"" and a message that the diff was suppressed (as null is not different from null).

This is quite noisy for a reader and might break tools that evaluate the report (as in our case) or that register for QUnit.log.
Most likely, the issue was introduced with 829c41f which contradicts the logic in the HTML reporter at html.js, lines 764-767. The comment for the condition at that location states that pushFailurewouldn't provide an expectedproperty. This is no longer true due to the mentioned change.
I would suggest to remove the property expected again (best compatibility with existing QUnit.log listeners, but I didn't check whether this still would allow the reuse of pushResult) or give it a special, documented value (would also allow for an expected value of null).",codeworrior,CONTRIBUTOR,2017-04-20T09:49:45Z,2017-10-21T23:20:48Z,True,3.0,,4.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1172,Investigate alternative to PhantomJS for QUnit's test suite,"PhantomJS is no longer being maintained, so it would be good to investigate alternatives so that we can test things such as WebWorkers (as mentioned in #1171).
A few things to consider though:

I don't think we can drop Phantom from our test suite altogether, as many folks will likely continue using it for a while, so I think we should continue supporting it until QUnit 3.x.
We should consider adding a headless Chrome test suite. I think we should run all the test we currently have in Phantom in headless Chrome.
We should fix and continue to use BrowserStack for cross-browser compatibility.",trentmwillis,MEMBER,2017-04-26T16:48:10Z,2018-08-20T06:15:47Z,True,1.0,,2.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1173,`QUnit.jsDump` was said to be removed in `2.x` but the api docs says otherwise,"Although the 2.x migration guide says that QUnit.jsDump should be replaced with QUnit.dump which suggests that the object was removed in 2.x (which is the case), the QUnit.dump.parse docs still suggest that it will be removed in 3.0:
NOTE: This method used to be in QUnit.jsDump, which was changed to QUnit.dump.
The old property will be removed in QUnit 3.0.

I know that QUnit.jsDump was removed in 2.1.1. It all started by throwing an error in f7da009 and then removing it completely in bdd634d.
I'm just wondering if the removal was on purpose or accidentally. In case of the former, I suggest to omit that notice from api docs. Otherwise, reintroduce it as a bug fix.
By the way, the notice used to say QUnit 2.0, and updated to 3.0 in this commit qunitjs/api@5fa1a05
Thanks!",Arkni,CONTRIBUTOR,2017-04-26T20:37:02Z,2017-04-27T15:19:02Z,True,2.0,,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1176,Restart all test without reload page,"What are you trying to do?
It would be interesting to be able to restart the tests without reload. To use tests to find on memory leak, or that applications are idempotent, running twice would be useful.
If we try to call start() when all tests are finished we receive an error: ""Called start() while test already started running""",Gorash,NONE,2017-05-08T11:38:20Z,,False,2.0,,3.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1177,"""actual"" value is not printed if actual happened to be ""undefined""","Using qunitjs 2.3.2, the test below fails to print the ""actual"" value, just because sum() happened to return undefined as the incorrect/buggy value. If it returned ""wrong"" instead, the ""actual"" is printed next to the ""expected"" so it's easier to see what went wrong. If a string value was expected and undefined was returned instead, then it would be nicer if qunit printed ""actual: undefined"" to make that clear.
var isCurrentlyBuggy = true;

function sum(a, b) {
  if (isCurrentlyBuggy) {
    return undefined;
  }
  return a + b;
}

QUnit.only('my test', assert => {
  assert.equal(sum(1, 1), 2);
});",mo,NONE,2017-05-14T17:04:17Z,2017-07-04T19:11:47Z,True,5.0,,2.0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
1180,Add a CONTRIBUTING.md,"We should add a CONTRIBUTING.md file to make it easier for new contributors to understand how best to develop and open PRs. With recent changes to the grunt scripts and documentation workflows, now seems a good time to add such a document.",trentmwillis,MEMBER,2017-05-28T04:20:43Z,2017-05-29T16:57:59Z,True,0.0,,2.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1182,Clear require cache on test re-runs,"When re-running the test suite using qunit --watch, the require.cache is not cleared. Thus, if any files changed that are required, then those changes won't properly be reflected in the test suite.",trentmwillis,MEMBER,2017-05-31T19:43:06Z,2017-09-25T20:19:32Z,True,2.0,,2.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1183,Dynamically filter tests to run,"Is there a way to dynamically filter tests to run based on index / test name? I know you can already skip a test, but i'm looking for a way to dynamically decide which tests to skip, like this jasmine function: jasmineEnv.specFilter
If it is not available, would you be open to PR's? Possible this could be available to the testStart callback? For example: return 'skip' if the test needs to be skipped?
Background:
We're thinking of adding support for qunit to the stryker mutation testing framework. Having this feature will improve the performance of mutation testing with qunit test suites.",nicojs,NONE,2017-06-01T07:59:56Z,,False,11.0,,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1185,Release documentation updates,"While performing the 2.3.3 release, I noticed a few things that should be documented/updated in the RELEASE.md:

 Note reenabling repo protection
 Use npm install in jquery-release
 Update API docs instructions
 Verify git build updated",trentmwillis,MEMBER,2017-06-02T14:31:00Z,2017-07-11T04:04:45Z,True,0.0,,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1189,Reduce number of tokens needed per test,"Tell us about your runtime:

QUnit version: 2.3.2
What environment are you running QUnit in? (e.g., browser, Node): Browser
How are you running QUnit? (e.g., script, testem, Grunt): Script


What are you trying to do?
I find it code smell that you need to do assert.ok/assert.equal everywhere.
I'd like to shorten that so that each test takes only 1 token, not 3 (in other words, shorten the assert.)
I did the below in my test suite and it works fine using Tap on Node.js, but breaks with qunit because const seems to change this to the block scope. Would be nice if qunit allowed this.
It definitely seems to me that it should not be necessary to have those 2 extra tokens for every test.
Code that reproduces the problem:

const someTest = assert => {
  const ok = assert.ok
  ok(true)
}

If you have any relevant configuration information, please include that here:
What did you expect to happen?
Test should pass.
What actually happened?
Uncaught error.
Source:
TypeError: Cannot read property 'pushResult' of undefined",breck7,NONE,2017-06-05T16:20:36Z,2017-06-05T18:09:09Z,True,4.0,,3.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1192,Memory Leak In QUnit.equiv,"Tell us about your runtime:

QUnit version: 2.3.2
What environment are you running QUnit in? (e.g., browser, Node): browser, Chrome Canary
How are you running QUnit? (e.g., script, testem, Grunt): Grunt. Node.js is on version v5.12.0. We use grunt to launch the test into browser.


What are you trying to do?
Code that reproduces the problem:
We use QUnit.equiv() to compare objects in our test. The objects can be huge.


If you have any relevant configuration information, please include that here:
What did you expect to happen?
We expect that after QUnit.equiv(a, b) returns, QUnit does not hold reference to a and b, thus allow them to be garbage collected.

What actually happened?
We use Chrome dev tool memory tab to take snapshot of the memory, and we found that the global queue ""pairs"" still holds references to the objects (and their sub-objects) we passed into QUnit.equiv(). When the objects to be compared are big, the leak is big as well. We currently workaround this issue by invoking QUnit.equiv() again with two empty strings, that will replace the global queue with the two empty string, thus free the two big objects.",jingxwu,NONE,2017-06-07T18:16:14Z,2017-07-06T02:12:06Z,True,3.0,,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1196,Latest version of Qunit and latest version of sinon do not mix,It seems they do not mix well because the documentation for Qunit with sinon does not even exist anymore,dtracers,NONE,2017-06-11T19:36:57Z,2017-07-06T03:20:42Z,True,2.0,,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1197,Using native async function as hooks does not work,"Hi, Im using Qunit 2.3.3 and try to use native async/await syntax in modern browsers such as Chrome 59 or Firefox 55 to perform some asynchronous work in a beforeEach hook. However once I declare the beforeEach hook to be an async function it simply is not invoked anymore, at least not before any of the tests is. Here is a simple example that illustrates this:
let testValue;
QUnit.module('async test module', {
  before: async () => {
    testValue = 42
  }
})
QUnit.test( ""check value"", function( assert ) {
  assert.ok( testValue == 42, ""testValue = "" + testValue);
});
See this Fiddle.
If you replace this by the Promise returning variant as suggested by the documentation all works well:
let testValue;
QUnit.module('async test module', {
  before: () => {
     return new Promise((resolve, reject) => {
      testValue = 42;
      resolve();
    });
  }
});
QUnit.test( ""check value"", function( assert ) {
  assert.ok( testValue == 42, ""testValue = "" + testValue);
});
I wonder what the difference between both examples is from the perspective of the caller? Is there some qualitative difference between an async function that ultimately returns a Promise and a function that directly returns a Promise without being async itself?
Thanks for sharing insights.",sechel,NONE,2017-06-14T11:51:59Z,2017-06-16T23:07:30Z,True,5.0,,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1201,Parsing errors during `qunit --watch`  crash the watcher.,"When running qunit --watch some-glob/*.js any errors that occur when the test file is required will crash the watcher process (which must then be restarted manually).
To resolve, this line would need to be wrapped in a try/catch block when running with --watch (or always?).",rwjblue,CONTRIBUTOR,2017-06-19T15:48:38Z,2017-08-07T22:18:22Z,True,1.0,,2.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1202,assert.push deprecation links to broken pushResult page,"This broke when we did the docs migration. The assert.push deprecation directs users to http://api.qunitjs.com/pushResult/, should be http://api.qunitjs.com/assert/pushResult instead.",trentmwillis,MEMBER,2017-06-21T22:17:50Z,2017-07-04T05:10:50Z,True,0.0,,1.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1203,No try/catch should be respected for returned promises.,"Given:
QUnit.test('does stuff', function(assert) {
  return new Promise((resolve, reject) => {
    setTimeout(reject, 10, new Error('NOOOOOOOO!!!!!');
  });
});
When the ""no try/catch"" option is enabled, we should not install a reject handler on the returned promise (which means the rejection would bubble up naturally).
I propose that we make Test.prototype.resolvePromise aware of config.notrycatch and avoid adding the reject handler here.",rwjblue,CONTRIBUTOR,2017-06-27T16:03:17Z,2017-06-27T18:09:55Z,True,3.0,,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1204,Add assert method for rejection of promises,"This would support the following:
QUnit.test('does stuff', function(assert) {
  assert.throws(() => {
    return new Promise((resolve, reject) => {
      setTimeout(reject, 10, new Error('NOOOOOOOO!!!!!');
    });
  }, /NOOOOOO/);
});

An alternative would be to add a assert.rejects, but I feel like transparently supporting this case in assert.throws is more aligned with how we handle things in other areas.",rwjblue,CONTRIBUTOR,2017-06-27T16:22:40Z,2018-01-07T23:12:27Z,True,17.0,,4.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1208,Hide skipped tests,"I'd like to propose a hideskipped tests url parameter that QUnit understands.  We run our tests with saucelabs which has videos of the tests running.  Without being able to hide skipped tests, we are unable to see which test failed.

This would work just like hidepassed.  Both should be able to be active at the same time.
Let me know if this sounds reasonable and I can probably submit a pull request.  Thanks!",justinbmeyer,NONE,2017-07-05T00:04:40Z,,False,3.0,,3.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1209,Don't follow prototype chain?,"Hi
When a test case fails, the 'actual' and 'expected' values gets logged to screen. When these values are objects with many properties/functions on their prototype chains, the logged text gets huge and (always?) pretty irrelevant.
Is there a way to tell QUnit not to follow prototype chains?
Here's an example of a way too big logging:
""Expected:
{
  ""add"": function add( a, b ){
    [code]
  },
  ""addScalar"": function addScalar( a ){
    [code]
  },
  ""addScaledVector"": function addScaledVector( a, b ){
    [code]
  },
  ""addVectors"": function addVectors( a, b ){
    [code]
  },
  ""angleTo"": function angleTo( a ){
    [code]
  },
  ""applyAxisAngle"": function applyAxisAngle( a, b ){
    [code]
  },
  ""applyEuler"": function applyEuler( a ){
    [code]
  },
  ""applyMatrix3"": function applyMatrix3( a ){
    [code]
  },
  ""applyMatrix4"": function applyMatrix4( a ){
    [code]
  },
  ""applyProjection"": function applyProjection( a ){
    [code]
  },
  ""applyQuaternion"": function applyQuaternion( a ){
    [code]
  },
  ""ceil"": function ceil(){
    [code]
  },
  ""changeBasis"": function changeBasis( a, b, c, d ){
    [code]
  },
  ""clamp"": function clamp( a, b ){
    [code]
  },
  ""clampLength"": function clampLength( a, b ){
    [code]
  },
  ""clampScalar"": function clampScalar( a, b ){
    [code]
  },
  ""clone"": function clone(){
    [code]
  },
  ""constructor"": function Vector3( a, b, c ){
    [code]
  },
  ""copy"": function copy( a ){
    [code]
  },
  ""cross"": function cross( a, b ){
    [code]
  },
  ""crossVectors"": function crossVectors( a, b ){
    [code]
  },
  ""distanceTo"": function distanceTo( a ){
    [code]
  },
  ""distanceToManhattan"": function distanceToManhattan( a ){
    [code]
  },
  ""distanceToSquared"": function distanceToSquared( a ){
    [code]
  },
  ""divide"": function divide( a ){
    [code]
  },
  ""divideScalar"": function divideScalar( a ){
    [code]
  },
  ""dot"": function dot( a ){
    [code]
  },
  ""equals"": function equals( a ){
    [code]
  },
  ""floor"": function floor(){
    [code]
  },
  ""fromArray"": function fromArray( a, b ){
    [code]
  },
  ""fromAttribute"": function fromAttribute( a, b, c ){
    [code]
  },
  ""fromBufferAttribute"": function fromBufferAttribute( a, b, c ){
    [code]
  },
  ""getColumnFromMatrix"": function getColumnFromMatrix( a, b ){
    [code]
  },
  ""getComponent"": function getComponent( a ){
    [code]
  },
  ""getPositionFromMatrix"": function getPositionFromMatrix( a ){
    [code]
  },
  ""getScaleFromMatrix"": function getScaleFromMatrix( a ){
    [code]
  },
  ""isVector3"": true,
  ""length"": function length(){
    [code]
  },
  ""lengthManhattan"": function lengthManhattan(){
    [code]
  },
  ""lengthSq"": function lengthSq(){
    [code]
  },
  ""lerp"": function lerp( a, b ){
    [code]
  },
  ""lerpVectors"": function lerpVectors( a, b, c ){
    [code]
  },
  ""max"": function max( a ){
    [code]
  },
  ""min"": function min( a ){
    [code]
  },
  ""multiply"": function multiply( a, b ){
    [code]
  },
  ""multiplyScalar"": function multiplyScalar( a ){
    [code]
  },
  ""multiplyVectors"": function multiplyVectors( a, b ){
    [code]
  },
  ""negate"": function negate(){
    [code]
  },
  ""normalize"": function normalize(){
    [code]
  },
  ""project"": function project( a ){
    [code]
  },
  ""projectOnPlane"": function projectOnPlane( a ){
    [code]
  },
  ""projectOnVector"": function projectOnVector( a ){
    [code]
  },
  ""reflect"": function reflect( a ){
    [code]
  },
  ""rejectOnVector"": function rejectOnVector( a ){
    [code]
  },
  ""round"": function round(){
    [code]
  },
  ""roundToZero"": function roundToZero(){
    [code]
  },
  ""set"": function set( a, b, c ){
    [code]
  },
  ""setComponent"": function setComponent( a, b ){
    [code]
  },
  ""setEulerFromQuaternion"": function setEulerFromQuaternion(){
    [code]
  },
  ""setEulerFromRotationMatrix"": function setEulerFromRotationMatrix(){
    [code]
  },
  ""setFromCylindrical"": function setFromCylindrical( a ){
    [code]
  },
  ""setFromMatrixColumn"": function setFromMatrixColumn( a, b ){
    [code]
  },
  ""setFromMatrixPosition"": function setFromMatrixPosition( a ){
    [code]
  },
  ""setFromMatrixScale"": function setFromMatrixScale( a ){
    [code]
  },
  ""setFromSpherical"": function setFromSpherical( a ){
    [code]
  },
  ""setLength"": function setLength( a ){
    [code]
  },
  ""setScalar"": function setScalar( a ){
    [code]
  },
  ""setX"": function setX( a ){
    [code]
  },
  ""setY"": function setY( a ){
    [code]
  },
  ""setZ"": function setZ( a ){
    [code]
  },
  ""sub"": function sub( a, b ){
    [code]
  },
  ""subScalar"": function subScalar( a ){
    [code]
  },
  ""subVectors"": function subVectors( a, b ){
    [code]
  },
  ""toArray"": function toArray( a, b ){
    [code]
  },
  ""transformDirection"": function transformDirection( a ){
    [code]
  },
  ""unproject"": function unproject( a ){
    [code]
  },
  ""x"": 0,
  ""y"": 0,
  ""z"": 0
}""",loldrup,NONE,2017-07-05T21:53:52Z,,False,8.0,,4.0,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
1211,Better navigation with arrow keys,"I use QUnit for testing on a specific device (based on Webkit) without keyboard and mouse (using remote control unit).
Remote control can emulate arrow keys and Enter key presses.
Please consider to improve navigation on HTML report with arrow keys.
Currently it's not possible to operate in input field, drop-down list, collapse tests and so on.",zoulja,NONE,2017-07-13T17:49:09Z,,False,1.0,,2.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1213,Provide more descriptive feedback when not passing callback to test of todo,"Currently if you don't pass a callback to either todo or test, you get an unclear error message that essentially means you didn't pass a callback function. We should provide more explicit feedback to useres.

(Note: I imagine this doesn't happen often with test, but with todo I can see it happening fairly regularly.)",trentmwillis,MEMBER,2017-07-17T17:23:46Z,2017-07-25T20:45:15Z,True,0.0,,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1216,`qunit --reporter` to list available reporters,"After running qunit --help I see the following description for the --reporter option:
    -r, --reporter <name>  specify the reporter to use; if no match is found a list of available reporters will be displayed

This leads me to believe that I can run qunit --reporter and receive a list of known reporters (I was unsure which were supported with a default installation). However, the actually output is:
  error: option `-r, --reporter <name>' argument missing


To work around this, we have to specify a known bogus option to get the list of available reporters:
% qunit --reporter ""asdf""                                                                                                                                                                                                                             

No reporter found matching ""asdf"".
Available reporters from JS Reporters are: console, tap",rwjblue,CONTRIBUTOR,2017-07-31T20:06:05Z,2017-08-04T15:53:07Z,True,2.0,,3.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1219,Regression: Error results shouldn't contain actual/expected,"QUnit version: 2.4.0

I believe since QUnit 2.x, there has been a minor change in the shape of the resultInfo object passed to QUnit.log handlers. Previously, the expected property would not exist if the log entry was the result of catching an exception or some other violation that is not the result if an explicit Assert method call. Typically through pushFailure.
However, this has since been normalised, and the object now always gets a default null actual/expected.
This is causing odd outputs like the following, which very confusingly claim there was a (seemingly s) assertion where an actual value null matched the expected value null, despite there having been no such assertion.
Minimal test case:
QUnit.test('example', function (assert) {
  assert.ok(true);
  assert.ok(false);
  throw new Error('Rebase');
});

HTML reporter (built-in):

Command-line output using Karma and karma-qunit:

I thought at first that maybe the info.result property being false is indicative of a general failure, but that's not the case given it is also false for a regular assertion failure.
Looking more closely at the actual code, I see that both our HTML reporter, as well as the karma-qunit formatter, make the same (now incorrect) assumption that the expected properly may not exist.
https://github.com/qunitjs/qunit/blob/2.4.0/reporter/html.js#L764-L775
https://github.com/karma-runner/karma-qunit/blob/52eec0e8bc6d4f854de9cae2ff2213e2261e1a5b/src/adapter.js#L83
/cc @jdforrester",Krinkle,MEMBER,2017-08-12T16:43:36Z,2017-08-16T05:56:24Z,True,1.0,,2.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
1221,"QUnit Plugins (or ""Setup Step"") in CLI","On the QUnit website we have a list of plugins that are easy to use in the browser; you simply load an additional asset which then configures QUnit. Now that we have a CLI, we should have a prescribed approach for enabling plugins/API extensions in Node.
I have some ideas on how to approach this and will come back to document them later, but I wanted to open this issue now as a reminder and in case anyone else has thoughts/ideas on how to approach this.",trentmwillis,MEMBER,2017-08-24T16:52:15Z,,False,3.0,,3.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1222,Support CLI --require flag,"This is a feature request for the QUnit CLI to support a --require flag, similar to mocha's CLI and the node binary itself.
The flag itself is pretty simple. It just require()s the passed package name before running tests. The flag can be provided multiple times and each package is required in order.
My motivating use case for this is being able to run tests against my code without having to orchestrate a build pipeline.
For example, to use QUnit to test my TypeScript projects, I have to make sure I always transpile both source and tests to JavaScript first before running the CLI. It's easy to forget and end up testing stale code, which can be frustrating. Alternatively I can set up something like testem or Broccoli to orchestrate this for me, but that's a fair bit of complexity when starting a new project and is another tool contributors need to learn in addition to QUnit.
In comparison, with Mocha I can include the --require ts-node/register flag and all of my tests and source code get transpiled on demand via a require hook, which is both simple to set up and avoids the problem of testing stale code.",tomdale,NONE,2017-09-07T12:12:02Z,2018-03-06T18:30:49Z,True,2.0,,2.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1224,Attributes on qunit-fixture are leaked across tests.,"The #qunit-fixture contents are guaranteed to be reset between each test back to its original contents. This helps DOM leaks since any elements added to qunit-fixture during a test run are cleaned up at the end of each test.
However, in some cases attributes are added to qunit-fixture. Since we are only resetting innerHTML these attributes are never cleared and leak between tests.  This results in cascading failures for Ember (due to helpful assertions that are done by checking for the presence of a given attribute).
The goal of this issue is to confirm that this is something that the maintainers are in favor of fixing, and to determine the best approach.

Possible implementations:

Change the current system to use outerHTML instead of innerHTML, remove the existing #qunit-fixture and re-add it (in the same location) using the original outerHTML.
Track the list of attributes before the test, and reset the attributes after the test.",rwjblue,CONTRIBUTOR,2017-10-10T13:47:49Z,2018-01-17T01:17:18Z,True,4.0,,2.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1226,Counter for expected assertions when using `step(..)` / `verifySteps(..)` is surprising (and undocumented!),"Tell us about your runtime:

QUnit version: 2.4.0
What environment are you running QUnit in? (e.g., browser, Node): Node 8.6.0, Chrome 61.
How are you running QUnit? (e.g., script, testem, Grunt): custom npm script

What are you trying to do?
I'm trying to use the step(..) / verifySteps(..) API, but I had a failure related to the number of expected assertions.
The documentation for this feature doesn't mention the impact on expected assertion count at all. So at a minimum, the docs need to be updated. But I also think the current behavior is counter-intuitive.
Code that reproduces the problem:
QUnit.test( ""verify steps"", function test(assert){
    assert.step( ""do stuff 1"" );
    assert.step( ""do stuff 2"" );

    assert.expect( 1 );  // or 2
    assert.verifySteps( [""do stuff 1"",""do stuff 2""] );
} );

// test fails:
//   Expected 1 assertions, but 3 were run
What did you expect to happen?
I assumed the number of assertions to expect would either correlate to the number of step(..) calls (2), OR to the number of verifySteps(..) calls (1).
What actually happened?
The failure error message says 3, not 1 or 2. So clearly the counter is incrementing with both the step(..) calls and the verifySteps(..) calls.
This feels very strange and surprising to me. Even if it had been documented that way, I think it leads to more confusion with test authoring. It should consider only one or the other, not both.


The argument for using only the step(..) calls in the counter:
step(..) is kinda like an ok( true, .. ) call, so each time step(..) happens, make sure it's counted. If you know there are 5 steps to some algorithm, it makes intuitive sense to increase your expected count by 5.
Moreover, it doesn't make sense to include verifySteps(..) in this count in the same way that the call to assert.expect(..) doesn't itself get included in the count.


The argument for using only the verifySteps(..) calls in the counter:
step(..) is conceptually like just pushing an entry into an array. We haven't verified anything yet. There's no true or false passing that's happening at that point. The assertion doesn't happen until you call the verifySteps(..) call, which is conceptually like calling deepEqual(..) on the array that step(..) is pushing into.
Usually you make lots of step(..) calls, but only one verifySteps(..) call. So the counter should only increment once with that call, regardless of how many step(..)s there are.
Moreover, you're already implicitly counting the number of step(..) calls that happened, because the only way entires get into the internal array you're comparing to is by calling step(..), so the verifySteps(..) is already checking that the number -- not just the order! -- of step(..) calls is correct. No need for that to be included in the count.


I think either of these lines of argument is compelling. Personally, I think (2) is how my brain works. The style of how I lay out my tests, my assertions are all collected together at the end, so I expect to be able to see the same number of assertions listed, line-by-line, as what I pass to expect(..). If step(..) is included in that count, I have to look all over other parts of the test code to verify that my number matches. This is clunky.",getify,NONE,2017-10-18T13:18:51Z,,False,7.0,3.0,3.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1227,`verifySteps(..)` doesn't reset the internal list of steps (and docs are silent on topic!),"Tell us about your runtime:

QUnit version: 2.4.0
What environment are you running QUnit in? (e.g., browser, Node): Node 8.6.0, Chrome 61.
How are you running QUnit? (e.g., script, testem, Grunt): custom npm script

What are you trying to do?
I'm trying to use the step(..) / verifySteps(..) API, but I had a surprise test failure with verifySteps(..) called multiple times, interspersed with more step(..) calls.
The documentation for this feature doesn't mention what happens in this use-case. So at a minimum, the docs need to be updated. But I also think the current behavior is counter-intuitive.
Code that reproduces the problem:
QUnit.test( ""verify steps"", function test(assert){
    assert.expect( 5 );

    assert.step( ""do stuff 1"" );
    assert.step( ""do stuff 2"" );
    assert.verifySteps( [""do stuff 1"",""do stuff 2""] );

    assert.step( ""do stuff 3"" );
    assert.verifySteps( [""do stuff 3""] );
} );

// test fails:
//   expected: [do stuff 3]
//   actual: [do stuff 1,do stuff 2,do stuff 3]
What did you expect to happen?
I assumed that the call to verifySteps(..) corresponded to any previous calls to step(..) calls, and that once verifySteps(..) had been called, all those step(..) calls have now been verified, and there's no more reason to check them. Thus, a later call to verifySteps(..) would only verify any subsequent calls to step(..). IOW, I expected that the internal list would be reset after each verifySteps(..) call.
What actually happened?
The internal list is not reset, clearly. I can't think of any use-case for why I'd want to call verifySteps(..) multiple times, OTHER THAN if I wanted to verify independent groups of steps. I can't imagine any case where I don't want the internal list to be reset.
My use-case was that I was indeed expecting the list to be reset, so I could test separate groups of steps. It's quite awkward to have to keep including the whole running list of step values in all subsequent verifySteps(..) calls.
As far as I can tell, there's no way to manually reset this internal list to serve my use-case. So an alternative to auto-resetting (which I still think is most intuitive), which would avoid this suggestion being a hard breaking change:


Provide a resetSteps(..) method so that I could reset after calling verifySteps(..), like calling verifySteps(..).resetSteps() together in one statement, ideally.


Add an additional boolean parameter (though I generally loathe those) to verifySteps(..) that defaults to false, but if passed as true, does the reset.",getify,NONE,2017-10-18T13:36:57Z,2017-12-19T16:18:05Z,True,9.0,,4.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1228,Provide a public API for manually advancing test execution ,"Tell us about your runtime:

QUnit version: 2.4.0
What environment are you running QUnit in? (e.g., browser, Node): both
How are you running QUnit? (e.g., script, testem, Grunt): testem


What are you trying to do?
I'm trying to run the tests and pause after each test. Then I need to manually resume the tests.
I've tried using QUnit.config.blocking = true; after a test is finished. It works as expected. The tests are paused. But there's no way to tell QUnit to resume the execution of tests. Setting QUnit.config.blocking to false doesn't help. Looking at this code it seems like QUnit stops polling for the queue when blocking is set to true.
What are you proposing?
Expose the advance method from src/core/processing-queue.js as a public API. Maybe add some checks to make sure advance is used correctly (e.g. it can't be called when a test is already running).",mdebbar,NONE,2017-10-19T17:25:54Z,,False,5.0,,4.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
