issue_id,title,contents,authorLogin,authorAssociation,createdAt,closed,closedAt,closedDuration_days,milestone,participants_count,comments_count,firstCommentCreatedAt,firstCommentDuration_days,firstCommentAuthor,firstCommentAuthorAssociation,num_unique_comment_author_MEMBER,num_unique_comment_author_CONTRIBUTOR,num_unique_comment_author_COLLABORATOR,num_unique_comment_author_NONE,labels,label_chore,label_refactor,label_good-first-issue,label_stale,label_future,label_semver-patch,label_developer-experience,label_question,label_core-team,label_integration,label_help wanted,label_unconfirmed-bug,label_node.js,label_needs-upstream-fix,label_confirmed-bug,label_qa,label_wontfix,label_semver-minor,label_nice-to-have,label_reporter,label_browser,label_documentation,label_invalid,label_windows,label_async,label_website,label_feature,label_semver-major,label_faq,label_pr-needs-work,label_needs-feedback,label_needs-review,label_discussion,label_duplicate,label_needs-mcve,label_usability,label_security
68,separate the pending tests,"As of 0.0.2, the pending tests are treated as successful tests. It would be nice to separate them out and highlight them.",marty-wang,NONE,2011-11-23 06:28:05+00:00,True,2012-06-17 03:04:14+00:00,206.86,,4,7,2011-11-23 16:41:06+00:00,0.43,tj,CONTRIBUTOR,0,1,0,3,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69,colors with spawn process,"Is it possible to enable colors on processes started with the require(""child_process"").spawn method ?",pgherveou,NONE,2011-11-23 13:17:34+00:00,True,2011-11-24 01:32:06+00:00,0.51,,2,2,2011-11-23 16:37:00+00:00,0.14,tj,CONTRIBUTOR,0,1,0,1,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70,"""should"" is not defined","An example from http://visionmedia.github.com/mocha/ doesn't work
[1,2,3].indexOf(4).should.equal(-1);
It doesn't look like neither should nor equal are defined.
lib ➤ ack equal --js
lib ➤ 

I'm curious how could it work. Do you intend to extend Object.prototype?",NV,NONE,2011-11-23 15:38:31+00:00,True,2011-11-23 15:47:53+00:00,0.01,,3,4,2011-11-23 15:40:32+00:00,0.0,deedubs,NONE,0,0,0,3,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
71,tweak hook cascading,"this should work:
describe('Batch', function(){
  var batch;
  beforeEach(function(){
    batch = new Batch;
  })

  describe('something', function(){
    describe('else', function(){
      it('should work', function(){
        batch.stuff()
      })
    })
  })
})",tj,CONTRIBUTOR,2011-11-23 18:10:13+00:00,True,2011-11-24 00:31:30+00:00,0.26,,1,1,2011-11-24 00:31:30+00:00,0.26,tj,CONTRIBUTOR,0,1,0,0,['feature'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
72,"Add ""watch"" on test files change","Currently there is growl support, which is great. Would it be more useful when it works in combination with watching test files change? Thanks!",marty-wang,NONE,2011-11-23 18:10:22+00:00,True,2011-12-04 16:51:00+00:00,10.94,,4,5,2011-11-23 18:11:29+00:00,0.0,tj,CONTRIBUTOR,0,2,0,1,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
74,What am I missing?,"https://gist.github.com/1390560#comments
demonstrates that I'm having some pretty basic issues here - before is not firing and the callback to the function passed into describe is not recognized as a function.",bingomanatee,NONE,2011-11-24 03:25:18+00:00,True,2011-11-25 00:25:23+00:00,0.88,,2,1,2011-11-25 00:25:23+00:00,0.88,tj,CONTRIBUTOR,0,1,0,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
75,exports style in browser,"What do you think about using  the exports style in the browser too ?
with an amd lib like require.js one could write his tests like this :
require(['test/testFoo', 'test/testBar'], function(foo, bar) {
    mocha.run({
      'foo test': foo
      'bar test': bar
    });
});",pgherveou,NONE,2011-11-24 17:23:22+00:00,True,2011-11-24 17:24:54+00:00,0.0,,1,1,2011-11-24 17:24:54+00:00,0.0,pgherveou,NONE,0,0,0,1,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
76,Strange output when tests fail,"test/test.js
describe('one', function(){
  it('should throw error', function(){

        [1,2,3].indexOf(1).should.equal(8);

  });
})


describe('two', function(){
  it('should pass', function(){

        [1,2,3].indexOf(4).should.equal(-1);

  });
})

command:
mocha -r should
terminal output:
..
←[91m  Ô£û←[0m←[31m 1 of 2 tests failed←[0m←[90m:←[0m
←[0m  0) one should do something: ←[0m←[31mAssertionError: expected 0 to equal 8
←[0m←[90m
at Object.equal (C:\Users\Wilson\Documents\Sites\node_modules\should\lib\shoul
d.js:306:10)
at Test.fn (C:\Users\Wilson\Documents\Sites\meshmesh-node\app\test\first.t
est.js:3:30)
at Test.run (C:\Users\Wilson\Documents\Sites\node_modules\mocha\lib\test.j
s:80:29)
at Array. (C:\Users\Wilson\Documents\Sites\node_modules\mocha\l
ib\runner.js:269:12)
at EventEmitter._tickCallback (node.js:195:26)
←[0m
I thought failed tests were supposed to simple show a red dot amongst green dots. This is on a windows machine. If my tests all pass, terminal output is pretty as in example screen shots.",wilsonpage,NONE,2011-11-24 17:30:36+00:00,True,2011-12-23 04:47:42+00:00,28.47,,3,4,2011-11-24 17:47:34+00:00,0.01,tj,CONTRIBUTOR,0,1,0,2,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
78,report filenames in error listings,for the SS,tj,CONTRIBUTOR,2011-11-24 23:47:50+00:00,True,2011-11-24 23:52:26+00:00,0.0,,2,1,2013-02-24 16:48:18+00:00,457.71,krisnye,NONE,0,0,0,1,['feature'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
79,Feature: beforeAll() and afterAll(),"Sometimes I want to set up a database with dummy data all tests can query.
The problem is if I set up this in a beforeEach/afterEach it will create and destroy the database with the same dummy data for each test which is unnecessary since the data is just queried.
A really hot feature many want: jasmine/jasmine#56 (comment)",,NONE,2011-11-25 02:01:58+00:00,True,2011-11-25 02:02:47+00:00,0.0,,1,2,2011-11-25 02:02:47+00:00,0.0,tj,CONTRIBUTOR,0,1,0,1,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
80,Weird error thrown,"I have this code in a test:
person.isInState(""Mood"").should.be.true

The test is passing. But when I change the returned value by person.isInState(""Mood"") to false I get the following errors:
✖ 2 of 2 tests failed:

  0) Yobiengine should enter states serially: TypeError: Cannot set property 'failed' of undefined

  at Runner.fail (/usr/local/lib/node_modules/mocha/lib/runner.js:90:15)
      at next (/usr/local/lib/node_modules/mocha/lib/runner.js:294:12)
      at /usr/local/lib/node_modules/mocha/lib/runner.js:319:25
      at Array.1 (/usr/local/lib/node_modules/mocha/lib/runner.js:272:7)
      at EventEmitter._tickCallback (node.js:192:40)

  1) Yobiengine should enter states serially: TypeError: Cannot set property 'failed' of undefined

  at Runner.fail (/usr/local/lib/node_modules/mocha/lib/runner.js:90:15)
      at next (/usr/local/lib/node_modules/mocha/lib/runner.js:294:12)
      at /usr/local/lib/node_modules/mocha/lib/runner.js:319:25
      at Array.1 (/usr/local/lib/node_modules/mocha/lib/runner.js:272:7)
      at EventEmitter._tickCallback (node.js:192:40)




  ✖ 2 of 2 tests failed:

  0) Yobiengine should enter states serially: TypeError: Cannot set property 'failed' of undefined

  at Runner.fail (/usr/local/lib/node_modules/mocha/lib/runner.js:90:15)
      at next (/usr/local/lib/node_modules/mocha/lib/runner.js:294:12)
      at /usr/local/lib/node_modules/mocha/lib/runner.js:319:25
      at Array.1 (/usr/local/lib/node_modules/mocha/lib/runner.js:272:7)
      at EventEmitter._tickCallback (node.js:192:40)

  1) Yobiengine should enter states serially: TypeError: Cannot set property 'failed' of undefined

  at Runner.fail (/usr/local/lib/node_modules/mocha/lib/runner.js:90:15)
      at next (/usr/local/lib/node_modules/mocha/lib/runner.js:294:12)
      at /usr/local/lib/node_modules/mocha/lib/runner.js:319:25
      at Array.1 (/usr/local/lib/node_modules/mocha/lib/runner.js:272:7)
      at EventEmitter._tickCallback (node.js:192:40)

It doesn't make much sense. It comes from the runner.",,NONE,2011-11-25 05:04:06+00:00,True,2011-11-25 17:44:27+00:00,0.53,,2,13,2011-11-25 05:22:35+00:00,0.01,tj,CONTRIBUTOR,0,1,0,2,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
81,Writing parallel tests,"What is the intended way to write tests that run in parallel and that need to sync up at a certain point? E.g. I'd love to convert the DB opening test to run in parallel, but they need to sync up at the end. This was easy with beforeExit but it looks like it requires a lot more custom code or third party control flow libraries (like Step) with mocha.",kkaefer,CONTRIBUTOR,2011-11-25 15:47:33+00:00,True,2011-12-23 04:47:01+00:00,27.54,,2,2,2011-11-25 16:57:29+00:00,0.05,tj,CONTRIBUTOR,0,1,0,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
82,add a flag to ignore global var leaks,currently hard-coded,tj,CONTRIBUTOR,2011-11-25 22:13:00+00:00,True,2011-12-01 16:49:19+00:00,5.78,,1,0,,,,,0,0,0,0,['feature'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
83,Jenkins integration,"It's more a questions then issue.
How to integrate mocha with Jenkins? Actually how to show mocha test results in Jenkins?",podviaznikov,NONE,2011-11-26 20:04:34+00:00,True,2011-11-28 11:24:33+00:00,1.64,,5,11,2011-11-28 11:24:33+00:00,1.64,podviaznikov,NONE,0,1,0,4,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
84,growl icons,,tj,CONTRIBUTOR,2011-11-26 21:05:21+00:00,True,2011-11-26 21:31:11+00:00,0.02,,1,0,,,,,0,0,0,0,['feature'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
85,Document root suite,9585c00,tj,CONTRIBUTOR,2011-11-26 21:34:16+00:00,True,2015-03-08 20:42:02+00:00,1197.96,,2,1,2015-03-08 20:42:02+00:00,1197.96,danielstjules,CONTRIBUTOR,0,1,0,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
86,Need equivalent to assert.response(),"Expresso had a really easy way to test servers and their responses: assert.response(server, ...)
I saw you use a small request class (support/http) in connect and express, but copying it to my code didn't work as expected. An official tool to ease this task would be really awesome.",Swatinem,NONE,2011-11-26 21:56:23+00:00,True,2011-12-23 04:46:30+00:00,26.28,,5,12,2011-11-26 22:02:11+00:00,0.0,rauchg,CONTRIBUTOR,0,2,0,2,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
87,"document ""assert"" example","Hi,
I'm installed mocha 0.0.8 via NPM (Node.js 0.6.2). And test with this tests https://github.com/visionmedia/mocha/blob/master/test/interfaces/bdd.js & https://github.com/visionmedia/mocha/blob/master/test/interfaces/tdd.js but every time fails with TypeError: Cannot call method 'equal' of undefined.
If I change should.equal to assert.equal (form DOC example) fails with ReferenceError: assert is not defined.
What am I doing wrong? Or is it bug?",Vrtak-CZ,NONE,2011-11-27 22:35:50+00:00,True,2012-06-17 03:04:14+00:00,202.19,,3,6,2011-11-27 23:04:13+00:00,0.02,deedubs,NONE,0,1,0,2,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88,mocha-debug does not seem to work,"Running mocha --require should works for me.
However, when I do mocha-debug --require should in the same directory, I get this error message:
/usr/bin/env: node debug: No such file or directory
How can I fix this? Thanks for the answer!",aishwar,NONE,2011-11-28 00:21:04+00:00,True,2011-11-30 04:30:34+00:00,2.17,,2,13,2011-11-28 16:55:04+00:00,0.69,tj,CONTRIBUTOR,0,1,0,1,['confirmed-bug'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
90,add some shared behavior style docs,and add the wiki to the site,tj,CONTRIBUTOR,2011-11-28 17:55:04+00:00,True,2015-03-08 20:46:19+00:00,1196.12,,2,1,2015-03-08 20:46:19+00:00,1196.12,danielstjules,CONTRIBUTOR,0,1,0,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92,Doc: How to migrate from expresso,"Being a user where all tests are written with expresso, it would be great to have a doc or wiki somewhere what the idea is for migrating to expresso. Obviously my tests are not executing with mocha even when I am using ""-u exports"" because I am heavily relying on the additional methods expresso adds to assert (most importantly assert.response).
Whats the story?",bpasero,NONE,2011-11-29 15:25:50+00:00,True,2011-11-30 19:34:44+00:00,1.17,,2,1,2011-11-30 19:34:44+00:00,1.17,tj,CONTRIBUTOR,0,1,0,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93,CWD relative --require,join CWD,tj,CONTRIBUTOR,2011-11-29 16:10:13+00:00,True,2011-12-15 06:33:33+00:00,15.6,,1,0,,,,,0,0,0,0,['feature'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
94,When test fails in async callback it aborts other tests,"describe('mocha tests', function() {
    it('should go to the next test when it fails (outside callback)', function(done){
        throw new Error('the other test should still run');
        done();
    });

    it('should go to the next test when it fails (inside callback)', function(done) {

        setTimeout(function() {
            throw new Error('the other test should still run');
            done();
        }, 0);
    });

    it('should get to this test', function(done) {
        done();
    });
});

I expect that it should run all the tests and report 2 failures and 1 success. Instead I get this (only 2 out of 3 tests were run):
mocha ./test/test.test.js

  ..

  ✖ 2 of 3 tests failed:

  0) mocha tests should go to the next test when it fails (outside callback):
     Error: the other test should still run

  at Test.fn (/Users/me/mochatest/test/test.test.js:3:19)
      at Test.run (/usr/local/lib/node_modules/mocha/lib/runnable.js:103:12)
      at Runner.runTest (/usr/local/lib/node_modules/mocha/lib/runner.js:244:10)
      at /usr/local/lib/node_modules/mocha/lib/runner.js:290:12
      at next (/usr/local/lib/node_modules/mocha/lib/runner.js:172:14)
      at /usr/local/lib/node_modules/mocha/lib/runner.js:181:7
      at next (/usr/local/lib/node_modules/mocha/lib/runner.js:133:23)
      at Array.0 (/usr/local/lib/node_modules/mocha/lib/runner.js:149:5)
      at EventEmitter._tickCallback (node.js:192:40)

  1) mocha tests should go to the next test when it fails:
     Error: the other test should still run

  at Timer.ontimeout (/Users/me/mochatest/test/test.test.js:10:23)

This is the same if I'm running multiple files.",pselden,NONE,2011-11-29 17:41:03+00:00,True,2011-12-15 06:08:17+00:00,15.52,,7,11,2011-11-29 17:55:30+00:00,0.01,tj,CONTRIBUTOR,0,3,0,4,['confirmed-bug'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
